week,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,oosInd,holInd,promoInd1,promoInd2,promoInd3,promoInd4,promoInd5,sales,woy,month,year,corrected_Temperature,corrected_Fuel_Price,corrected_CPI,corrected_Unemployment,temperature_class,fuel_price_class,cpi_class,unemployment_class,meanSlsPerTmpClass,meanSlsPerFPClass,meanSlsPerCPIClass,meanSlsPerUnemplClass,meanSlsPerWoY,meanSlsPerMonth,medianSlsPerTmpClass,medianSlsPerFPClass,medianSlsPerCPIClass,medianSlsPerUnemplClass,medianSlsPerWoY,medianSlsPerMonth,stdSlsPerTmpClass,stdSlsPerFPClass,stdSlsPerCPIClass,stdSlsPerUnemplClass,stdSlsPerWoY,stdSlsPerMonth,varSlsPerTmpClass,varSlsPerFPClass,varSlsPerCPIClass,varSlsPerUnemplClass,varSlsPerWoY,varSlsPerMonth,madSlsPerTmpClass,madSlsPerFPClass,madSlsPerCPIClass,madSlsPerUnemplClass,madSlsPerWoY,madSlsPerMonth,maxSlsPerTmpClass,maxSlsPerFPClass,maxSlsPerCPIClass,maxSlsPerUnemplClass,maxSlsPerWoY,maxSlsPerMonth,minSlsPerTmpClass,minSlsPerFPClass,minSlsPerCPIClass,minSlsPerUnemplClass,minSlsPerWoY,minSlsPerMonth,sma,cma,ema,momentum,norm,kurtosis,skew
2011-01-24,44.04,3.01,211.8552668,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,757.39,4,1,2011,44.04,3.01,211.8552668,8.027999999999999,1,2,1,3,842.5982310428716,782.439436766055,806.2728151083555,809.2210461203011,754.8633333333333,786.5248467435486,758.365,683.1700000000001,757.9268900797899,757.9268900797899,755.67,755.67,308.1463801374826,339.4706349579018,277.23819351507933,265.1495492319342,3.0121310285798413,156.38801660492567,94954.19159183392,115240.311998721,76861.01594350458,70304.2834578979,9.072933333333452,24457.21173762251,209.6851395780814,245.41558082344818,201.43274663295927,187.08589461934332,2.2222222222222094,106.60692391935514,1810.67,2344.2,1810.67,1810.67,757.39,1178.69,348.64,348.64,381.6,381.6,751.53,552.94,848.2475,804.5327272727274,788.6152704133482,1.0022761258221182,0.3230910331882945,2.2135460883468516,1.1593539635734147
2012-01-23,50.79,3.29,219.7188636,7.057,246.62,0.0,49.06,42.84,421.39,0,0,1,0,1,1,1,751.53,4,1,2012,50.79,3.29,219.7188636,7.057,1,2,2,1,842.5982310428716,782.439436766055,785.836780411748,700.0266962893187,754.8633333333333,786.5248467435486,758.365,683.1700000000001,698.0329331079672,642.1949999999999,755.67,755.67,308.1463801374826,339.4706349579018,296.85476259196986,329.3655864873414,3.0121310285798413,156.38801660492567,94954.19159183392,115240.311998721,88122.7500735348,108481.68956215034,9.072933333333452,24457.21173762251,209.6851395780814,245.41558082344818,215.03981102546672,192.28708710919744,2.2222222222222094,106.60692391935514,1810.67,2344.2,1882.22,2344.2,757.39,1178.69,348.64,348.64,348.64,348.64,751.53,552.94,790.88,800.1158333333333,784.9067433720134,0.9922629028637822,0.3205912464806757,2.677393369350362,1.2741654387357295
2011-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,833.7278544096799,5,1,2011,46.34350009009833,3.028568956898858,211.80688636448647,8.040799048400576,1,2,1,3,842.5982310428716,782.439436766055,806.2728151083555,809.2210461203011,918.52261813656,786.5248467435486,758.365,683.1700000000001,757.9268900797899,757.9268900797899,833.7278544096799,755.67,308.1463801374826,339.4706349579018,277.23819351507933,265.1495492319342,391.6363237323921,156.38801660492567,94954.19159183392,115240.311998721,76861.01594350458,70304.2834578979,153379.01006662304,24457.21173762251,209.6851395780814,245.41558082344818,201.43274663295927,187.08589461934332,284.7249212422933,106.60692391935514,1810.67,2344.2,1810.67,1810.67,1345.61,1178.69,348.64,348.64,381.6,381.6,576.23,552.94,774.57946360242,802.7013734161293,789.78885447578,1.1093740162198182,0.35565559867318486,2.884420672413946,1.2431039278418883
2012-01-30,59.3,3.63,220.4866886,7.057,1080.76,0.02,1.39,63.5,1031.3,0,0,1,1,1,1,1,576.23,5,1,2012,59.3,3.63,220.4866886,7.057,2,2,3,1,737.5968953003609,782.439436766055,733.8890721030908,700.0266962893187,918.52261813656,786.5248467435486,669.13,683.1700000000001,621.275,642.1949999999999,833.7278544096799,755.67,247.8637189522538,339.4706349579018,390.77373713820487,329.3655864873414,391.6363237323921,156.38801660492567,61436.42317284187,115240.311998721,152704.11363695885,108481.68956215034,153379.01006662304,24457.21173762251,183.31679181754913,245.41558082344818,246.46437115876367,192.28708710919744,284.7249212422933,106.60692391935514,1387.59,2344.2,2344.2,2344.2,1345.61,1178.69,355.54,348.64,355.54,348.64,576.23,552.94,729.71946360242,786.5248467435486,768.432969028202,0.6911487926812749,0.24581093763330777,2.3401955125273153,1.0922002385780716
2010-02-01,73.20500000000001,2.694,210.68013,8.1495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1345.61,5,2,2010,73.20500000000001,2.694,210.68013,8.1495,3,1,1,3,780.0120894301356,789.6355730492594,806.2728151083555,809.2210461203011,918.52261813656,897.608093383525,685.32,755.67,757.9268900797899,757.9268900797899,833.7278544096799,780.285,358.59177936788495,255.5025085544796,277.23819351507933,265.1495492319342,391.6363237323921,373.60498543181035,128588.0642302259,65281.53187763192,76861.01594350458,70304.2834578979,153379.01006662304,139580.6851395032,233.65841019663077,177.93249748252074,201.43274663295927,187.08589461934332,284.7249212422933,253.93814680871097,2344.2,1810.67,1810.67,1810.67,1345.61,1882.22,425.48,381.6,381.6,381.6,576.23,571.21,876.77446360242,823.7971902939787,826.1506721253819,2.3351960154799296,0.5740167221226857,2.030399191907626,1.3817111341186543
2010-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,969.301254386366,6,2,2010,71.33921375188119,2.6359533164074866,211.09458601661362,8.158111321312738,3,1,1,3,780.0120894301356,789.6355730492594,806.2728151083555,809.2210461203011,1179.1157068674336,897.608093383525,685.32,755.67,757.9268900797899,757.9268900797899,969.301254386366,780.285,358.59177936788495,255.5025085544796,277.23819351507933,265.1495492319342,625.1850199666326,373.60498543181035,128588.0642302259,65281.53187763192,76861.01594350458,70304.2834578979,390856.30919067876,139580.6851395032,233.65841019663077,177.93249748252074,201.43274663295927,187.08589461934332,468.73619542171105,253.93814680871097,2344.2,1810.67,1810.67,1810.67,1882.22,1882.22,425.48,381.6,381.6,381.6,685.8258662159344,571.21,931.2172771990115,832.8911942997529,840.4657303514804,0.7203433791264676,0.4134891452889541,1.6761319492298314,1.2251171489464625
2011-02-07,70.33,3.3525,216.90494755,7.6465,11.735,0.0,2.35,0.0,628.595,0,0,1,0,1,0,1,1882.22,6,2,2011,70.33,3.3525,216.90494755,7.6465,3,2,2,2,780.0120894301356,782.439436766055,785.836780411748,864.6245841844272,1179.1157068674336,897.608093383525,685.32,683.1700000000001,698.0329331079672,831.560978843109,969.301254386366,780.285,358.59177936788495,339.4706349579018,296.85476259196986,341.7165784232064,625.1850199666326,373.60498543181035,128588.0642302259,115240.311998721,88122.7500735348,116770.21996926334,390856.30919067876,139580.6851395032,233.65841019663077,245.41558082344818,215.03981102546672,266.35503461779314,468.73619542171105,253.93814680871097,2344.2,2344.2,1882.22,1882.22,1882.22,1882.22,425.48,348.64,348.64,413.59,685.8258662159344,571.21,1193.3403135965916,894.6164181644733,944.6411573163323,1.9418318004670012,0.8029263714700111,4.971188426427142,2.068777052910801
2012-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,685.8258662159344,6,2,2012,55.49731227957626,3.406525910390643,219.90333670340402,7.09736163141522,2,2,2,1,737.5968953003609,782.439436766055,785.836780411748,700.0266962893187,1179.1157068674336,897.608093383525,669.13,683.1700000000001,698.0329331079672,642.1949999999999,969.301254386366,780.285,247.8637189522538,339.4706349579018,296.85476259196986,329.3655864873414,625.1850199666326,373.60498543181035,61436.42317284187,115240.311998721,88122.7500735348,108481.68956215034,390856.30919067876,139580.6851395032,183.31679181754913,245.41558082344818,215.03981102546672,192.28708710919744,468.73619542171105,253.93814680871097,1387.59,2344.2,1882.22,2344.2,1882.22,1882.22,355.54,348.64,348.64,348.64,685.8258662159344,571.21,1220.739280150575,883.0169430562212,918.7596282062925,0.364370725109676,0.29256286418220906,5.327844286409225,2.1453201714451504
2010-02-15,39.75,2.514,210.9451605,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,864.82,7,2,2010,39.75,2.514,210.9451605,8.324,1,1,1,3,842.5982310428716,789.6355730492594,806.2728151083555,809.2210461203011,765.3066666666667,897.608093383525,758.365,755.67,757.9268900797899,757.9268900797899,739.51,780.285,308.1463801374826,255.5025085544796,277.23819351507933,265.1495492319342,89.44975815134062,373.60498543181035,94954.19159183392,65281.53187763192,76861.01594350458,70304.2834578979,8001.259233333327,139580.6851395032,209.6851395780814,177.93249748252074,201.43274663295927,187.08589461934332,66.34222222222225,253.93814680871097,1810.67,1810.67,1810.67,1810.67,864.82,1882.22,348.64,381.6,381.6,381.6,691.59,571.21,1100.541780150575,882.0592092111568,913.3656653856633,1.2609906429625808,0.368919034212098,5.737866598362199,2.2028975778489914
2011-02-14,59.87,3.045,212.90331150000003,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,739.51,7,2,2011,59.87,3.045,212.90331150000003,8.027999999999999,2,2,1,3,737.5968953003609,782.439436766055,806.2728151083555,809.2210461203011,765.3066666666667,897.608093383525,669.13,683.1700000000001,757.9268900797899,757.9268900797899,739.51,780.285,247.8637189522538,339.4706349579018,277.23819351507933,265.1495492319342,89.44975815134062,373.60498543181035,61436.42317284187,115240.311998721,76861.01594350458,70304.2834578979,8001.259233333327,139580.6851395032,183.31679181754913,245.41558082344818,201.43274663295927,187.08589461934332,66.34222222222225,253.93814680871097,1387.59,2344.2,1810.67,1810.67,864.82,1882.22,355.54,348.64,381.6,381.6,691.59,571.21,1043.0939665539836,874.931748750599,895.980098847097,0.8551027959575402,0.31546369763672044,6.16829617516176,2.2850420982469712
2012-02-13,45.03,3.51,220.0651993,7.057,95.88,745.13,11.88,0.0,2043.43,0,0,1,1,1,0,1,691.59,7,2,2012,45.03,3.51,220.0651993,7.057,1,2,3,1,842.5982310428716,782.439436766055,733.8890721030908,700.0266962893187,765.3066666666667,897.608093383525,758.365,683.1700000000001,621.275,642.1949999999999,739.51,780.285,308.1463801374826,339.4706349579018,390.77373713820487,329.3655864873414,89.44975815134062,373.60498543181035,94954.19159183392,115240.311998721,152704.11363695885,108481.68956215034,8001.259233333327,139580.6851395032,209.6851395780814,245.41558082344818,246.46437115876367,192.28708710919744,66.34222222222225,253.93814680871097,1810.67,2344.2,2344.2,2344.2,864.82,1882.22,348.64,348.64,355.54,348.64,691.59,571.21,745.4364665539836,866.2011892862848,875.5410889623873,0.935200335357196,0.29502175582288204,6.527073056896953,2.3532695474238046
2010-02-22,45.31,2.5610000000000004,210.97595730000003,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,916.93,8,2,2010,45.31,2.5610000000000004,210.97595730000003,8.324,1,1,1,3,842.5982310428716,789.6355730492594,806.2728151083555,809.2210461203011,780.5566666666667,897.608093383525,758.365,755.67,757.9268900797899,757.9268900797899,821.06,780.285,308.1463801374826,255.5025085544796,277.23819351507933,265.1495492319342,160.5047682573117,373.60498543181035,94954.19159183392,65281.53187763192,76861.01594350458,70304.2834578979,25761.78063333333,139580.6851395032,209.6851395780814,177.93249748252074,201.43274663295927,187.08589461934332,117.91777777777781,253.93814680871097,1810.67,1810.67,1810.67,1810.67,916.93,1882.22,348.64,381.6,381.6,381.6,603.68,571.21,803.2125,868.5070443187265,879.6799800661486,1.3258288870573605,0.39114836618036003,6.784784817853522,2.368886334198282
2011-02-21,61.27,3.065,213.190421,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,821.06,8,2,2011,61.27,3.065,213.190421,8.027999999999999,2,2,1,3,737.5968953003609,782.439436766055,806.2728151083555,809.2210461203011,780.5566666666667,897.608093383525,669.13,683.1700000000001,757.9268900797899,757.9268900797899,821.06,780.285,247.8637189522538,339.4706349579018,277.23819351507933,265.1495492319342,160.5047682573117,373.60498543181035,61436.42317284187,115240.311998721,76861.01594350458,70304.2834578979,25761.78063333333,139580.6851395032,183.31679181754913,245.41558082344818,201.43274663295927,187.08589461934332,117.91777777777781,253.93814680871097,1387.59,2344.2,1810.67,1810.67,916.93,1882.22,355.54,348.64,381.6,381.6,603.68,571.21,792.2724999999999,866.4441293483469,873.8179820595337,0.8954445813748051,0.35025168500981146,7.217245650175768,2.433423539499206
2012-02-20,54.81,3.555,220.275944,7.057,1192.83,557.62,0.0,13.5,1342.2,0,0,1,1,0,1,1,603.68,8,2,2012,54.81,3.555,220.275944,7.057,1,2,3,1,842.5982310428716,782.439436766055,733.8890721030908,700.0266962893187,780.5566666666667,897.608093383525,758.365,683.1700000000001,621.275,642.1949999999999,821.06,780.285,308.1463801374826,339.4706349579018,390.77373713820487,329.3655864873414,160.5047682573117,373.60498543181035,94954.19159183392,115240.311998721,152704.11363695885,108481.68956215034,25761.78063333333,139580.6851395032,209.6851395780814,245.41558082344818,246.46437115876367,192.28708710919744,117.91777777777781,253.93814680871097,1810.67,2344.2,2344.2,2344.2,916.93,1882.22,348.64,348.64,355.54,348.64,603.68,571.21,758.315,855.4956239588324,846.8041838535803,0.7352446837015565,0.25752068936097605,7.289650992738197,2.4338042269512203
2011-02-28,83.82,3.699,214.92548650000003,7.931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,571.21,9,2,2011,83.82,3.699,214.92548650000003,7.931,3,2,1,2,780.0120894301356,782.439436766055,806.2728151083555,864.6245841844272,725.9308318549091,897.608093383525,685.32,683.1700000000001,757.9268900797899,831.560978843109,679.54,780.285,358.59177936788495,339.4706349579018,277.23819351507933,341.7165784232064,182.3959242557197,373.60498543181035,128588.0642302259,115240.311998721,76861.01594350458,116770.21996926334,33268.27318509824,139580.6851395032,233.65841019663077,245.41558082344818,201.43274663295927,266.35503461779314,134.07444247321212,253.93814680871097,2344.2,2344.2,1810.67,1882.22,927.0424955647272,1882.22,425.48,348.64,381.6,413.59,571.21,571.21,728.22,844.1241990004793,819.2447654682222,0.9462132255499603,0.24366948212609849,7.274897591901807,2.412682499072472
2012-02-27,55.83,3.36,219.8118854,7.057,843.22,2.82,64.81,192.66,2393.21,0,0,1,1,1,1,1,679.54,9,2,2012,55.83,3.36,219.8118854,7.057,2,2,2,1,737.5968953003609,782.439436766055,785.836780411748,700.0266962893187,725.9308318549091,897.608093383525,669.13,683.1700000000001,698.0329331079672,642.1949999999999,679.54,780.285,247.8637189522538,339.4706349579018,296.85476259196986,329.3655864873414,182.3959242557197,373.60498543181035,61436.42317284187,115240.311998721,88122.7500735348,108481.68956215034,33268.27318509824,139580.6851395032,183.31679181754913,245.41558082344818,215.03981102546672,192.28708710919744,134.07444247321212,253.93814680871097,1387.59,2344.2,1882.22,2344.2,927.0424955647272,1882.22,355.54,348.64,348.64,348.64,571.21,571.21,668.8725,837.7940375004607,805.2742889214,1.1896500411407362,0.28988140943605495,7.598463448869106,2.4698040682974334
2010-04-05,82.68,2.705,210.833616,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,633.1,14,4,2010,82.68,2.705,210.833616,8.2,3,1,1,3,780.0120894301356,789.6355730492594,806.2728151083555,809.2210461203011,752.156050876526,780.6485961285684,685.32,755.67,757.9268900797899,757.9268900797899,685.32,698.37,358.59177936788495,255.5025085544796,277.23819351507933,265.1495492319342,163.0908863812605,214.85932495373606,128588.0642302259,65281.53187763192,76861.01594350458,70304.2834578979,26598.637220625227,46164.52951957515,233.65841019663077,177.93249748252074,201.43274663295927,187.08589461934332,123.92806783536791,150.96389095580494,2344.2,1810.67,1810.67,1810.67,938.0481526295778,1387.59,425.48,381.6,381.6,381.6,633.1,575.19,621.8825,830.2127768522956,788.05686002926,0.931659652117609,0.27007081307055714,7.8218373117085855,2.5064980861193646
2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,938.0481526295778,14,4,2011,60.572717082369564,3.312026302175891,213.6204643199669,8.009233612399722,2,2,1,3,737.5968953003609,782.439436766055,806.2728151083555,809.2210461203011,752.156050876526,780.6485961285684,669.13,683.1700000000001,757.9268900797899,757.9268900797899,685.32,698.37,247.8637189522538,339.4706349579018,277.23819351507933,265.1495492319342,163.0908863812605,214.85932495373606,61436.42317284187,115240.311998721,76861.01594350458,70304.2834578979,26598.637220625227,46164.52951957515,183.31679181754913,245.41558082344818,201.43274663295927,187.08589461934332,123.92806783536791,150.96389095580494,1387.59,2344.2,1810.67,1810.67,938.0481526295778,1387.59,355.54,348.64,381.6,381.6,633.1,575.19,705.4745381573945,834.0640402729128,803.0559892892918,1.4816745421411748,0.40015704830201254,7.8747295604122,2.482026022859342
