week,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,oosInd,holInd,promoInd1,promoInd2,promoInd3,promoInd4,promoInd5,sales,woy,month,year,corrected_Temperature,corrected_Fuel_Price,corrected_CPI,corrected_Unemployment,temperature_class,fuel_price_class,cpi_class,unemployment_class,meanSlsPerTmpClass,meanSlsPerFPClass,meanSlsPerCPIClass,meanSlsPerUnemplClass,meanSlsPerWoY,meanSlsPerMonth,medianSlsPerTmpClass,medianSlsPerFPClass,medianSlsPerCPIClass,medianSlsPerUnemplClass,medianSlsPerWoY,medianSlsPerMonth,stdSlsPerTmpClass,stdSlsPerFPClass,stdSlsPerCPIClass,stdSlsPerUnemplClass,stdSlsPerWoY,stdSlsPerMonth,varSlsPerTmpClass,varSlsPerFPClass,varSlsPerCPIClass,varSlsPerUnemplClass,varSlsPerWoY,varSlsPerMonth,madSlsPerTmpClass,madSlsPerFPClass,madSlsPerCPIClass,madSlsPerUnemplClass,madSlsPerWoY,madSlsPerMonth,maxSlsPerTmpClass,maxSlsPerFPClass,maxSlsPerCPIClass,maxSlsPerUnemplClass,maxSlsPerWoY,maxSlsPerMonth,minSlsPerTmpClass,minSlsPerFPClass,minSlsPerCPIClass,minSlsPerUnemplClass,minSlsPerWoY,minSlsPerMonth,sma,cma,ema,momentum,norm,kurtosis,skew
2010-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1269.97,6,2,2010,71.33921375188119,2.6359533164074866,211.09458601661362,8.158111321312738,1,0,0,2,1824.0281878043209,2066.846761888192,2006.478551617532,2072.333859347819,1588.2649999999999,1659.5462499999999,1663.8999999999999,2097.23,1970.4046108160032,2097.23,1588.2649999999999,1336.53,780.7021720653541,779.7714763890064,798.6879365983815,773.4371311819714,450.13710583554433,703.0709812151157,609495.8814675618,608043.5553898907,637902.4200677802,598204.995890998,202623.41405000002,494308.8046267855,642.0755716754936,640.6179166468129,668.7557174459359,635.0272890464382,318.29499999999996,475.104375,4086.31,4178.0,4178.0,4178.0,1906.56,3312.95,504.49,938.32,912.67,938.32,1269.97,1269.97,1197.0015413400563,1444.9996513963843,1326.8625357855049,1.0,0.30396601244614646,10.148212748889303,3.130508259368444
2011-02-07,70.33,3.3525,216.90494755,7.6465,11.735,0.0,2.35,0.0,628.595,0,0,1,0,1,0,1,1906.56,6,2,2011,70.33,3.3525,216.90494755,7.6465,1,1,2,0,1824.0281878043209,1343.5910575029673,1145.613454849881,1145.5444159105868,1588.2649999999999,1659.5462499999999,1663.8999999999999,1079.6,976.8,907.5,1588.2649999999999,1336.53,780.7021720653541,736.0361836725456,633.0351688755005,656.9315822897618,450.13710583554433,703.0709812151157,609495.8814675618,541749.2636752452,400733.5250332335,431559.10380973003,202623.41405000002,494308.8046267855,642.0755716754936,556.3315776615862,421.46860646650816,451.47487987226697,318.29499999999996,475.104375,4086.31,3211.9700000000003,3017.85,3017.85,1906.56,3312.95,504.49,504.49,504.49,504.49,1269.97,1269.97,1445.4740413400564,1483.4630137800186,1384.8322822069545,1.501263809381324,0.4563331737673528,9.370618206028654,2.9633624996758576
2011-02-28,83.82,3.699,214.92548650000003,7.931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3312.95,9,2,2011,83.82,3.699,214.92548650000003,7.931,2,2,1,1,2145.679237544477,2030.551191495705,2034.9169854115603,1911.9629611445082,2296.813748762638,1659.5462499999999,2133.075,1907.37,2002.3062465885891,1758.0,2296.813748762638,1336.53,725.8279322393031,696.8572507108942,687.5751269353506,741.7136765390984,1437.0336677188313,703.0709812151157,526826.1872187824,485610.02786834596,472759.5551801635,550139.1779651464,2065065.7621574367,494308.8046267855,543.5233081712428,527.0479262024454,521.7723402644364,586.702838206909,1016.1362512373614,475.104375,4178.0,4086.31,4086.31,4086.31,3312.95,3312.95,790.54,790.54,790.54,790.54,1280.677497525277,1269.97,1939.8625000000002,1624.1927819507864,1577.6440539862592,1.7376584004699562,0.7929511728099569,3.2993299135284615,2.026663513971107
2010-02-15,39.75,2.514,210.9451605,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1288.46,7,2,2010,39.75,2.514,210.9451605,8.324,0,0,0,2,1526.4768082680112,2066.846761888192,2006.478551617532,2072.333859347819,1421.94,1659.5462499999999,1250.415,2097.23,1970.4046108160032,2097.23,1421.94,1336.53,853.9968262561789,779.7714763890064,798.6879365983815,773.4371311819714,188.76922630556075,703.0709812151157,729310.5792556263,608043.5553898907,637902.4200677802,598204.995890998,35633.82080000001,494308.8046267855,657.2829150391934,640.6179166468129,668.7557174459359,635.0272890464382,133.48000000000002,475.104375,3304.23,4178.0,4178.0,4178.0,1555.42,3312.95,765.93,938.32,912.67,938.32,1288.46,1269.97,1944.4850000000001,1600.2118689543017,1548.7256485876333,0.3889162227018217,0.3083915749162279,3.843891942697941,2.139365750650245
2011-02-14,59.87,3.045,212.90331150000003,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1555.42,7,2,2011,59.87,3.045,212.90331150000003,8.027999999999999,1,1,0,1,1824.0281878043209,1343.5910575029673,2006.478551617532,1911.9629611445082,1421.94,1659.5462499999999,1663.8999999999999,1079.6,1970.4046108160032,1758.0,1421.94,1336.53,780.7021720653541,736.0361836725456,798.6879365983815,741.7136765390984,188.76922630556075,703.0709812151157,609495.8814675618,541749.2636752452,637902.4200677802,550139.1779651464,35633.82080000001,494308.8046267855,642.0755716754936,556.3315776615862,668.7557174459359,586.702838206909,133.48000000000002,475.104375,4086.31,3211.9700000000003,4178.0,4086.31,1555.42,3312.95,504.49,504.49,912.67,790.54,1288.46,1269.97,2015.8475000000003,1597.2257443573483,1549.3950837288698,1.2071930832156217,0.37228817616084253,4.270236031938986,2.2066761746744423
2010-02-22,45.31,2.5610000000000004,210.97595730000003,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1288.44,8,2,2010,45.31,2.5610000000000004,210.97595730000003,8.324,0,0,0,2,1526.4768082680112,2066.846761888192,2006.478551617532,2072.333859347819,1336.52,1659.5462499999999,1250.415,2097.23,1970.4046108160032,2097.23,1336.52,1336.53,853.9968262561789,779.7714763890064,798.6879365983815,773.4371311819714,67.99538807889832,703.0709812151157,729310.5792556263,608043.5553898907,637902.4200677802,598204.995890998,4623.3727999999865,494308.8046267855,657.2829150391934,640.6179166468129,668.7557174459359,635.0272890464382,48.07999999999993,475.104375,3304.23,4178.0,4178.0,4178.0,1384.6,3312.95,765.93,938.32,912.67,938.32,1288.44,1269.97,1861.3175,1577.926635335014,1523.299575355983,0.8283550423679777,0.3083867879368119,4.792581828719437,2.308348457568885
2011-02-21,61.27,3.065,213.190421,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1384.6,8,2,2011,61.27,3.065,213.190421,8.027999999999999,1,1,1,1,1824.0281878043209,1343.5910575029673,2034.9169854115603,1911.9629611445082,1336.52,1659.5462499999999,1663.8999999999999,1079.6,2002.3062465885891,1758.0,1336.52,1336.53,780.7021720653541,736.0361836725456,687.5751269353506,741.7136765390984,67.99538807889832,703.0709812151157,609495.8814675618,541749.2636752452,472759.5551801635,550139.1779651464,4623.3727999999865,494308.8046267855,642.0755716754936,556.3315776615862,521.7723402644364,586.702838206909,48.07999999999993,475.104375,4086.31,3211.9700000000003,4086.31,4086.31,1384.6,3312.95,504.49,504.49,790.54,790.54,1288.44,1269.97,1379.23,1566.5544803153075,1509.429617820385,1.0746328893856134,0.33140258496888464,5.294568470355131,2.398184147945498
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1280.677497525277,9,3,2010,54.985037007155,2.581776712754726,211.01880417145406,8.254239863810042,1,0,0,2,1824.0281878043209,2066.846761888192,2006.478551617532,2072.333859347819,2296.813748762638,2126.870173993051,1663.8999999999999,2097.23,1970.4046108160032,2097.23,2296.813748762638,2180.46,780.7021720653541,779.7714763890064,798.6879365983815,773.4371311819714,1437.0336677188313,610.8559328125002,609495.8814675618,608043.5553898907,637902.4200677802,598204.995890998,2065065.7621574367,373144.97065222973,642.0755716754936,640.6179166468129,668.7557174459359,635.0272890464382,1016.1362512373614,448.1064733410542,4086.31,4178.0,4178.0,4178.0,3312.95,3095.07,504.49,938.32,912.67,938.32,1280.677497525277,1280.677497525277,1377.2843743813194,1550.6724257158612,1486.5544057908742,0.9249440253685375,0.3065288409586589,5.8062520025884945,2.4915521626210846
2010-03-08,66.5,2.6425,211.22711805,8.131,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2854.38,10,3,2010,66.5,2.6425,211.22711805,8.131,1,0,0,2,1824.0281878043209,2066.846761888192,2006.478551617532,2072.333859347819,2490.274729121417,2126.870173993051,1663.8999999999999,2097.23,1970.4046108160032,2097.23,2490.274729121417,2180.46,780.7021720653541,779.7714763890064,798.6879365983815,773.4371311819714,514.922612208022,610.8559328125002,609495.8814675618,608043.5553898907,637902.4200677802,598204.995890998,265145.296563133,373144.97065222973,642.0755716754936,640.6179166468129,668.7557174459359,635.0272890464382,364.10527087858327,448.1064733410542,4086.31,4178.0,4178.0,4178.0,2854.38,3095.07,504.49,938.32,912.67,938.32,2126.1694582428336,1280.677497525277,1702.0243743813194,1619.288613836079,1623.336965211787,2.228804679957034,0.6831929152704643,3.496885860513903,2.0437354948277946
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2126.1694582428336,10,3,2011,67.16183735045811,3.3050734717374266,213.8653036769847,7.959665407008554,1,1,1,1,1824.0281878043209,1343.5910575029673,2034.9169854115603,1911.9629611445082,2490.274729121417,2126.870173993051,1663.8999999999999,1079.6,2002.3062465885891,1758.0,2490.274729121417,2180.46,780.7021720653541,736.0361836725456,687.5751269353506,741.7136765390984,514.922612208022,610.8559328125002,609495.8814675618,541749.2636752452,472759.5551801635,550139.1779651464,265145.296563133,373144.97065222973,642.0755716754936,556.3315776615862,521.7723402644364,586.702838206909,364.10527087858327,448.1064733410542,4086.31,3211.9700000000003,4086.31,4086.31,2854.38,3095.07,504.49,504.49,790.54,790.54,2126.1694582428336,1280.677497525277,1911.4567389420276,1644.6326560564169,1673.6202145148918,0.7448796089668627,0.5088964715755945,3.239554388242129,1.9426433610078853
2010-03-15,54.68,2.72,210.8733316,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2180.46,11,3,2010,54.68,2.72,210.8733316,8.324,1,0,0,2,1824.0281878043209,2066.846761888192,2006.478551617532,2072.333859347819,2207.625,2126.870173993051,1663.8999999999999,2097.23,1970.4046108160032,2097.23,2207.625,2180.46,780.7021720653541,779.7714763890064,798.6879365983815,773.4371311819714,38.41711142186508,610.8559328125002,609495.8814675618,608043.5553898907,637902.4200677802,598204.995890998,1475.8744499999962,373144.97065222973,642.0755716754936,640.6179166468129,668.7557174459359,635.0272890464382,27.164999999999964,448.1064733410542,4086.31,4178.0,4178.0,4178.0,2234.79,3095.07,504.49,938.32,912.67,938.32,2180.46,1280.677497525277,2110.421738942028,1670.148243863254,1724.3041930634026,1.0255344377874918,0.5218908568693155,2.9620420184803593,1.8358627845697824
2011-03-14,63.26,3.488,214.0156238,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2234.79,11,3,2011,63.26,3.488,214.0156238,8.027999999999999,1,2,1,1,1824.0281878043209,2030.551191495705,2034.9169854115603,1911.9629611445082,2207.625,2126.870173993051,1663.8999999999999,1907.37,2002.3062465885891,1758.0,2207.625,2180.46,780.7021720653541,696.8572507108942,687.5751269353506,741.7136765390984,38.41711142186508,610.8559328125002,609495.8814675618,485610.02786834596,472759.5551801635,550139.1779651464,1475.8744499999962,373144.97065222973,642.0755716754936,527.0479262024454,521.7723402644364,586.702838206909,27.164999999999964,448.1064733410542,4086.31,4086.31,4086.31,4086.31,2234.79,3095.07,504.49,790.54,790.54,790.54,2180.46,1280.677497525277,2348.949864560708,1695.8137782331062,1775.3527737570626,1.0249167606835254,0.5348946864528482,2.6700006218953067,1.7246880293701274
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1740.3046101693508,13,3,2010,55.45507707421408,2.674791952095769,210.89674022361277,8.276300964768442,1,0,0,2,1824.0281878043209,2066.846761888192,2006.478551617532,2072.333859347819,2417.6873050846752,2126.870173993051,1663.8999999999999,2097.23,1970.4046108160032,2097.23,2417.6873050846752,2180.46,780.7021720653541,779.7714763890064,798.6879365983815,773.4371311819714,957.9637940660889,610.8559328125002,609495.8814675618,608043.5553898907,637902.4200677802,598204.995890998,917694.630741496,373144.97065222973,642.0755716754936,640.6179166468129,668.7557174459359,635.0272890464382,677.3826949153247,448.1064733410542,4086.31,4178.0,4178.0,4178.0,3095.07,3095.07,504.49,938.32,912.67,938.32,1740.3046101693508,1280.677497525277,2070.4310171030465,1697.7481622303342,1771.8479573982913,0.7787329503753601,0.4165401173215296,2.881494089476635,1.7492979972327631
2011-03-28,47.925,3.1385,212.85079755,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3095.07,13,3,2011,47.925,3.1385,212.85079755,8.027999999999999,0,1,0,1,1526.4768082680112,1343.5910575029673,2006.478551617532,1911.9629611445082,2417.6873050846752,2126.870173993051,1250.415,1079.6,1970.4046108160032,1758.0,2417.6873050846752,2180.46,853.9968262561789,736.0361836725456,798.6879365983815,741.7136765390984,957.9637940660889,610.8559328125002,729310.5792556263,541749.2636752452,637902.4200677802,550139.1779651464,917694.630741496,373144.97065222973,657.2829150391934,556.3315776615862,668.7557174459359,586.702838206909,677.3826949153247,448.1064733410542,3304.23,3211.9700000000003,4178.0,4086.31,3095.07,3095.07,765.93,504.49,912.67,790.54,1740.3046101693508,1280.677497525277,2312.656152542338,1755.9699054707369,1904.1701616584623,1.778464518173526,0.7408018190521781,1.579805698010167,1.4716605113587689
2010-03-22,51.66,2.732,210.6766095,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1343.85,12,3,2010,51.66,2.732,210.6766095,8.324,0,0,0,2,1526.4768082680112,2066.846761888192,2006.478551617532,2072.333859347819,1814.99,2126.870173993051,1250.415,2097.23,1970.4046108160032,2097.23,1814.99,2180.46,853.9968262561789,779.7714763890064,798.6879365983815,773.4371311819714,666.2925777764601,610.8559328125002,729310.5792556263,608043.5553898907,637902.4200677802,598204.995890998,443945.7992000002,373144.97065222973,657.2829150391934,640.6179166468129,668.7557174459359,635.0272890464382,471.1400000000001,448.1064733410542,3304.23,4178.0,4178.0,4178.0,2286.13,3095.07,765.93,938.32,912.67,938.32,1343.85,1280.677497525277,2103.5036525423375,1739.4851092519075,1848.138145492616,0.43419050296116074,0.321649114408808,1.8028464125551285,1.535052031299997
2011-03-21,70.33,3.4730000000000003,214.2521573,8.027999999999999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2286.13,12,3,2011,70.33,3.4730000000000003,214.2521573,8.027999999999999,1,2,1,1,1824.0281878043209,2030.551191495705,2034.9169854115603,1911.9629611445082,1814.99,2126.870173993051,1663.8999999999999,1907.37,2002.3062465885891,1758.0,1814.99,2180.46,780.7021720653541,696.8572507108942,687.5751269353506,741.7136765390984,666.2925777764601,610.8559328125002,609495.8814675618,485610.02786834596,472759.5551801635,550139.1779651464,443945.7992000002,373144.97065222973,642.0755716754936,527.0479262024454,521.7723402644364,586.702838206909,471.1400000000001,448.1064733410542,4086.31,4086.31,4086.31,4086.31,2286.13,3095.07,504.49,790.54,790.54,790.54,1343.85,1280.677497525277,2116.338652542338,1760.5099127422186,1891.9373309433545,1.701179447110913,0.5471828626136908,1.6238558788795348,1.449023470739896
2010-04-12,67.87,2.8080000000000003,210.1495463,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2301.3,15,4,2010,67.87,2.8080000000000003,210.1495463,8.2,1,0,0,2,1824.0281878043209,2066.846761888192,2006.478551617532,2072.333859347819,2659.575,2561.9234917149925,1663.8999999999999,2097.23,1970.4046108160032,2097.23,2659.575,2418.328966859969,780.7021720653541,779.7714763890064,798.6879365983815,773.4371311819714,506.67736405922057,855.6496290107166,609495.8814675618,608043.5553898907,637902.4200677802,598204.995890998,256721.95124999995,732136.287626177,642.0755716754936,640.6179166468129,668.7557174459359,635.0272890464382,358.27499999999986,645.0698812137557,4086.31,4178.0,4178.0,4178.0,3017.85,3943.97,504.49,938.32,912.67,938.32,2301.3,1184.01,2256.5875000000005,1780.5391752332478,1932.8735978490192,1.0066356681378574,0.5508137865007181,1.4638143461783804,1.3672793937784462
