week,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,oosInd,holInd,promoInd1,promoInd2,promoInd3,promoInd4,promoInd5,sales,woy,month,year,corrected_Temperature,corrected_Fuel_Price,corrected_CPI,corrected_Unemployment,temperature_class,fuel_price_class,cpi_class,unemployment_class,meanSlsPerTmpClass,meanSlsPerFPClass,meanSlsPerCPIClass,meanSlsPerUnemplClass,meanSlsPerWoY,meanSlsPerMonth,medianSlsPerTmpClass,medianSlsPerFPClass,medianSlsPerCPIClass,medianSlsPerUnemplClass,medianSlsPerWoY,medianSlsPerMonth,stdSlsPerTmpClass,stdSlsPerFPClass,stdSlsPerCPIClass,stdSlsPerUnemplClass,stdSlsPerWoY,stdSlsPerMonth,varSlsPerTmpClass,varSlsPerFPClass,varSlsPerCPIClass,varSlsPerUnemplClass,varSlsPerWoY,varSlsPerMonth,madSlsPerTmpClass,madSlsPerFPClass,madSlsPerCPIClass,madSlsPerUnemplClass,madSlsPerWoY,madSlsPerMonth,maxSlsPerTmpClass,maxSlsPerFPClass,maxSlsPerCPIClass,maxSlsPerUnemplClass,maxSlsPerWoY,maxSlsPerMonth,minSlsPerTmpClass,minSlsPerFPClass,minSlsPerCPIClass,minSlsPerUnemplClass,minSlsPerWoY,minSlsPerMonth,sma,cma,ema,momentum,norm,kurtosis,skew
2010-03-15,54.68,2.72,210.8733316,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,511.73,11,3,2010,54.68,2.72,210.8733316,8.324,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,486.39,803.7056437473898,759.8047480825701,755.67,755.67,755.67,486.39,769.81,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,35.83617167053421,257.1409700604266,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,1284.2311999999988,66121.4784836172,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,25.340000000000003,178.2387641283042,1882.22,1810.67,1810.67,1810.67,511.73,1337.0,377.6,381.6,381.6,381.6,461.05,461.05,820.6862639701775,862.2869372970068,823.4644303634419,0.5520027039811167,0.2718757637258131,2.9822280079799928,0.9340521581722308
2010-03-22,51.66,2.732,210.6766095,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,715.4,12,3,2010,51.66,2.732,210.6766095,8.324,0,0,0,2,890.0408986817838,790.9696404652833,801.5076067638931,793.7454490390508,742.605,803.7056437473898,817.7039868178383,755.67,755.67,755.67,742.605,769.81,345.6253396347606,257.75762263790534,255.73862137196014,257.4040726753732,38.47367996435999,257.1409700604266,119456.87539764361,66438.99202794483,65402.24246123078,66256.85662986881,1480.2240499999953,66121.4784836172,242.48337092275128,180.28287108330522,180.13362006282682,179.69669123029678,27.204999999999984,178.2387641283042,1810.67,1810.67,1810.67,1810.67,769.81,1337.0,348.64,381.6,381.6,381.6,715.4,461.05,770.3037639701776,850.0463591889229,812.6579873270977,1.398002853067047,0.3800830933684691,3.139328053207107,1.0753044060176147
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,758.46378015958,13,3,2010,55.45507707421408,2.674791952095769,210.89674022361277,8.276300964768442,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,1047.73189007979,803.7056437473898,759.8047480825701,755.67,755.67,755.67,1047.73189007979,769.81,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,409.0868842111922,257.1409700604266,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,167352.0788336214,66121.4784836172,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,289.26810992021,178.2387641283042,1882.22,1810.67,1810.67,1810.67,1337.0,1337.0,377.6,381.6,381.6,381.6,758.46378015958,461.05,728.1590851188907,843.0015454174352,807.2385666103459,1.0601953874190384,0.4029623424252106,3.5250968563926013,1.196198668511882
2010-04-05,82.68,2.705,210.833616,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,633.1,14,4,2010,82.68,2.705,210.833616,8.2,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,785.574076314789,850.3797839819467,665.5,755.67,755.67,755.67,785.574076314789,809.0300596129982,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,215.6309066346847,253.70537087408854,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,46496.687896096104,64366.41521035881,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,152.47407631478887,178.8272001709343,1401.73,1810.67,1810.67,1810.67,938.0481526295778,1387.59,413.59,381.6,381.6,381.6,633.1,575.19,654.673445039895,828.0085778876182,789.8247099493112,0.8347135572733565,0.336358130292952,3.315354082136354,1.2370460934462653
2010-04-12,67.87,2.8080000000000003,210.1495463,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,940.81,15,4,2010,67.87,2.8080000000000003,210.1495463,8.2,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,1164.1999999999998,850.3797839819467,759.8047480825701,755.67,755.67,755.67,1164.1999999999998,809.0300596129982,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,315.9211676985258,253.70537087408854,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,99806.18420000003,64366.41521035881,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,223.39,178.8272001709343,1882.22,1810.67,1810.67,1810.67,1387.59,1387.59,377.6,381.6,381.6,381.6,940.81,575.19,761.943445039895,835.5286726951105,804.9232389543802,1.486036960985626,0.4998406137433456,3.1029264721781473,1.1052616342796926
2010-04-19,64.21,2.795,210.1000648,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,816.38,16,4,2010,64.21,2.795,210.1000648,8.2,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,763.31,850.3797839819467,759.8047480825701,755.67,755.67,755.67,763.31,809.0300596129982,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,75.0523137551401,253.70537087408854,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,5632.849799999993,64366.41521035881,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,53.06999999999999,178.8272001709343,1882.22,1810.67,1810.67,1810.67,816.38,1387.59,377.6,381.6,381.6,381.6,710.24,575.19,787.188445039895,834.331880651666,806.0689150589423,0.8677416268959727,0.4337325073583322,3.4731312675140718,1.1542700766791147
2010-04-26,52.99,2.676,210.4015943,8.262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,801.6801192259966,17,4,2010,52.99,2.676,210.4015943,8.262,0,0,0,2,890.0408986817838,790.9696404652833,801.5076067638931,793.7454490390508,688.4350596129983,850.3797839819467,817.7039868178383,755.67,755.67,755.67,688.4350596129983,809.0300596129982,345.6253396347606,257.75762263790534,255.73862137196014,257.4040726753732,160.1526991764518,253.70537087408854,119456.87539764361,66438.99202794483,65402.24246123078,66256.85662986881,25648.88705350306,64366.41521035881,242.48337092275128,180.28287108330522,180.13362006282682,179.69669123029678,113.24505961299826,178.8272001709343,1810.67,1810.67,1810.67,1810.67,801.6801192259966,1387.59,348.64,381.6,381.6,381.6,575.19,575.19,797.9925298064991,832.4111888030973,805.6300354756478,0.9819938254562784,0.42592264412555203,3.8490275367688995,1.2149480254722178
2010-05-03,48.61,2.625,211.0067542,8.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1108.93,18,5,2010,48.61,2.625,211.0067542,8.324,0,0,0,2,890.0408986817838,790.9696404652833,801.5076067638931,793.7454490390508,1049.31,791.5693343344276,817.7039868178383,755.67,755.67,755.67,1049.31,734.4778580027801,345.6253396347606,257.75762263790534,255.73862137196014,257.4040726753732,84.31541258868386,177.80421885088862,119456.87539764361,66438.99202794483,65402.24246123078,66256.85662986881,7109.088799999988,31614.340241174697,242.48337092275128,180.28287108330522,180.13362006282682,179.69669123029678,59.620000000000005,150.596058000201,1810.67,1810.67,1810.67,1810.67,1108.93,1108.93,348.64,381.6,381.6,381.6,989.69,574.59,916.9500298064992,847.773344980703,835.960031928083,1.3832574531979738,0.589160671972458,2.320750692478949,0.9589343344641849
2010-05-10,65.895,2.7715,210.8059819,8.1815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,909.2176273387148,19,5,2010,65.895,2.7715,210.8059819,8.1815,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,782.4438136693574,791.5693343344276,759.8047480825701,755.67,755.67,755.67,782.4438136693574,734.4778580027801,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,179.28524664496493,177.80421885088862,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,32143.19966454591,31614.340241174697,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,126.77381366935742,150.596058000201,1882.22,1810.67,1810.67,1810.67,909.2176273387148,1108.93,377.6,381.6,381.6,381.6,655.67,574.59,909.0519366411779,851.007254578493,843.2857914691461,0.819905338784878,0.4830559803523046,2.4263395264694947,0.913446816878072
2010-05-17,74.24,2.826,210.2768443,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,707.81,20,5,2010,74.24,2.826,210.2768443,8.2,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,641.2,791.5693343344276,665.5,755.67,755.67,755.67,641.2,734.4778580027801,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,94.20076538967184,177.80421885088862,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,8873.784199999996,31614.340241174697,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,66.60999999999996,150.596058000201,1401.73,1810.67,1810.67,1810.67,707.81,1108.93,413.59,381.6,381.6,381.6,574.59,574.59,881.9094366411779,843.8473918495683,829.7382123222314,0.7784824872695922,0.3760506210751134,2.5006349794012674,0.991769244226658
2010-05-24,80.94,2.759,210.5552301,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,617.07,21,5,2010,80.94,2.759,210.5552301,8.2,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,648.61,791.5693343344276,665.5,755.67,755.67,755.67,648.61,734.4778580027801,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,44.60429575724737,177.80421885088862,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,1989.5431999999955,31614.340241174697,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,31.539999999999964,150.596058000201,1401.73,1810.67,1810.67,1810.67,680.15,1108.93,413.59,381.6,381.6,381.6,617.07,574.59,835.7569068346786,833.0484684281603,808.4713910900083,0.8718017547081846,0.32784159131238644,2.27120585662885,0.9890101947373173
2010-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,761.1457160055603,22,5,2010,70.53059933154309,2.7571710812256884,210.54924379650822,8.215487886410878,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,836.2828580027801,791.5693343344276,759.8047480825701,755.67,755.67,755.67,836.2828580027801,734.4778580027801,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,106.25996525042135,177.80421885088862,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,11291.180215020751,31614.340241174697,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,75.13714199721983,150.596058000201,1882.22,1810.67,1810.67,1810.67,911.42,1108.93,377.6,381.6,381.6,381.6,761.1457160055603,574.59,748.8108358360688,829.7801614998604,803.7388235815635,1.2334835853396864,0.4043872214754706,2.504452859377194,1.0547593999884413
2010-06-07,90.3,2.627,211.1608049,8.099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,632.82,23,6,2010,90.3,2.627,211.1608049,8.099,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,706.0893751153096,563.5134437221055,665.5,755.67,755.67,755.67,706.0893751153096,548.6193997731123,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,103.61854399467255,130.1204742740403,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,10736.802659575891,16931.337825301183,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,73.26937511530957,106.9034437221055,1401.73,1810.67,1810.67,1810.67,779.3587502306192,779.3587502306192,413.59,381.6,381.6,381.6,632.82,413.59,679.7114290013901,821.2166762172577,786.6469412234071,0.8314045348911576,0.3362093697867412,2.409708327853595,1.080324291301496
2010-06-14,86.18,2.637,211.1096543,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,514.36,24,6,2010,86.18,2.637,211.1096543,8.2,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,463.975,563.5134437221055,665.5,755.67,755.67,755.67,463.975,548.6193997731123,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,71.25515034016844,130.1204742740403,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,5077.296450000007,16931.337825301183,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,50.38500000000002,106.9034437221055,1401.73,1810.67,1810.67,1810.67,514.36,779.3587502306192,413.59,381.6,381.6,381.6,413.59,413.59,631.34892900139,808.430981374872,759.4182471010664,0.812806169210834,0.27327304990914986,2.0088799439977403,0.9246032646872065
2010-06-21,87.01,2.653,210.9950134,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,466.44,25,6,2010,87.01,2.653,210.9950134,8.2,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,449.245,563.5134437221055,665.5,755.67,755.67,755.67,449.245,548.6193997731123,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,24.31740220500536,130.1204742740403,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,591.3360499999995,16931.337825301183,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,17.194999999999993,106.9034437221055,1401.73,1810.67,1810.67,1810.67,466.44,779.3587502306192,413.59,381.6,381.6,381.6,432.05,413.59,593.6914290013901,794.7513421198771,730.1204223909598,0.9068356792907691,0.24781375184622415,1.621330979239608,0.7496224331410716
2010-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,582.8787995462246,26,6,2010,82.7820283680526,2.6741232330027103,210.92319114627912,8.18931798571921,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,634.7443997731123,563.5134437221055,665.5,755.67,755.67,755.67,634.7443997731123,548.6193997731123,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,73.3490352614857,130.1204742740403,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,5380.080973790671,16931.337825301183,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,51.86560022688769,106.9034437221055,1401.73,1810.67,1810.67,1810.67,686.61,779.3587502306192,413.59,381.6,381.6,381.6,582.8787995462246,413.59,549.1246998865562,786.6023981747367,715.3962601064862,1.249632963609949,0.30967623314289755,1.5456046600154827,0.790638656532339
2010-07-05,70.87,2.835,210.0011018,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,866.58,27,7,2010,70.87,2.835,210.0011018,8.2,1,0,0,2,822.1814545061109,790.9696404652833,801.5076067638931,793.7454490390508,724.4200000000001,724.76125,759.8047480825701,755.67,755.67,755.67,724.4200000000001,742.72,294.4496317313015,257.75762263790534,255.73862137196014,257.4040726753732,201.04460002695927,166.8428568989823,86700.58562669909,66438.99202794483,65402.24246123078,66256.85662986881,40418.93120000003,27836.538898214287,208.16867162835516,180.28287108330522,180.13362006282682,179.69669123029678,142.16000000000003,149.52875,1882.22,1810.67,1810.67,1810.67,866.58,945.34,377.6,381.6,381.6,381.6,582.26,523.92,607.5646998865561,789.5645315756723,730.5146340958377,1.486724170916216,0.46040314097183116,1.5917703805502885,0.7486783340627768
2010-07-12,85.61,2.623,210.7577954,8.099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,523.92,28,7,2010,85.61,2.623,210.7577954,8.099,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,685.925,724.76125,665.5,755.67,755.67,755.67,685.925,742.72,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,229.10966817225327,166.8428568989823,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,52491.24005,27836.538898214287,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,162.005,149.52875,1401.73,1810.67,1810.67,1810.67,847.93,945.34,413.59,381.6,381.6,381.6,523.92,523.92,609.9546998865561,780.0772268765412,709.8551706862538,0.6045835352766045,0.2783521586212026,1.4036103120962338,0.7408473955697706
2010-07-19,87.17,2.608,210.8921319,8.099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,648.13,29,7,2010,87.17,2.608,210.8921319,8.099,2,0,0,2,737.8345626331884,790.9696404652833,801.5076067638931,793.7454490390508,796.735,724.76125,665.5,755.67,755.67,755.67,796.735,742.72,244.4873823317362,257.75762263790534,255.73862137196014,257.4040726753732,210.15920643645381,166.8428568989823,59774.08011942455,66438.99202794483,65402.24246123078,66256.85662986881,44166.89205000001,27836.538898214287,197.98148454081485,180.28287108330522,180.13362006282682,179.69669123029678,148.60500000000002,149.52875,1401.73,1810.67,1810.67,1810.67,945.34,945.34,413.59,381.6,381.6,381.6,648.13,523.92,655.3771998865561,775.5273225014879,703.6826536176285,1.23707817987479,0.34434338175133616,1.489396823242512,0.7980667289122582
